Developer,Date,Dev#,Msg,File,Action,LoC+,LoC-,REF,BUG,FCount,FJavaCount,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/framework/plugingroups/framework/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/client/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/clustering-jetty/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/clustering-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/ejb/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/javaee5-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/javaee5-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/persistence/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/web-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/web-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/webservices-axis2/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugingroups/webservices-cxf/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-broker/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-console-jetty/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-console-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-portlets/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-ra/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-server/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-webconsole-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-webconsole-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/activemq-webconsole/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/geronimo-activemq-management/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/geronimo-activemq-ra/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/activemq/geronimo-activemq/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/aspectj/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/aspectj/aspectj/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/aspectj/geronimo-aspectj/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis/axis-deployer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis/axis/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis/geronimo-axis-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis/geronimo-axis/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/axis2-deployer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/axis2-ejb-deployer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/axis2-ejb/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/axis2/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/geronimo-axis2-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/geronimo-axis2-ejb-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/geronimo-axis2-ejb/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/axis2/geronimo-axis2/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/ca-helper/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/ca-helper/ca-helper-jetty/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/ca-helper/ca-helper-tomcat/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/ca-helper/geronimo-ca-helper/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/classloaders/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/classloaders/geronimo-schema-jee_5/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/classloaders/xbean-finder/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/client/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/client/client-deployer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/client/client-security/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/client/client/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/client/geronimo-client-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/client/geronimo-client/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/clustering-it/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/clustering-it/clustering-test/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/clustering-it/customer-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/clustering-it/plugin-farm-it/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/clustering-it/sample-datasource/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/clustering/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/farming/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/geronimo-clustering-wadi/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/geronimo-clustering/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/geronimo-deploy-farm/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/geronimo-farm/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/geronimo-plugin-farm-node/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/geronimo-plugin-farm/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/plugin-farm-datasource/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/plugin-farm-member/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/plugin-farm/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/clustering/wadi-clustering/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/concurrent-deployer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/concurrent/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/geronimo-concurrent-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/geronimo-concurrent-core/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/geronimo-concurrent-management/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/concurrent/geronimo-concurrent/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/client-transaction/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/connector-deployer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/geronimo-connector-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/geronimo-connector/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/geronimo-transaction/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/connector/transaction/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-base-portlets/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-core/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-ear/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-filter/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-portal-driver/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/console-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/geronimo-converter/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/plugin-console-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/plugin-console-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/console/plugin-portlets/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/client-corba-yoko/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/geronimo-corba-builder/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/geronimo-corba/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/geronimo-yoko/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/j2ee-corba-yoko/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/corba/openejb-corba-deployer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/cxf-deployer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/cxf-ejb-deployer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/cxf-ejb/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/cxf-jaxws-tools/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/cxf-tools/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/cxf/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/geronimo-cxf-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/geronimo-cxf-ejb-builder/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/geronimo-cxf-ejb/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/geronimo-cxf-tools/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/cxf/geronimo-cxf/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/debugviews/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/debugviews/debugviews-console-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/debugviews/debugviews-console-tomcat/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/debugviews/debugviews-portlets/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/derby/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/dojo/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/dojo/dojo-jetty/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/dojo/dojo-tomcat/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/hotdeploy/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/hotdeploy/geronimo-hot-deploy/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/hotdeploy/hot-deployer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-j2ee-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-j2ee-schema/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-j2ee/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-naming-builder/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-security-builder/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-test-ddbean/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/geronimo-web-2.5-builder/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/j2ee-deployer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/j2ee-server/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/jsr88-ear-configurer/pom.xml, M,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/jsr88-jar-configurer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/jsr88-rar-configurer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/j2ee/jsr88-war-configurer/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/jasper/pom.xml, A,0,0,FALSE,FALSE,481,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1, geronimo-2.2/plugins/jasper/geronimo-jasper-builder/pom.xml, M,0,0,FALSE,FALSE,481,0,,
